Label,Text,%digits,%max_digit_skip_0,%ascii,length,first_character_ascii,first_character_digit
2,"0913.026.797
",0.7692307692307693,1.0,0.0,13,0,1
2,"0912.290.986
",0.7692307692307693,1.0,0.0,13,0,1
2,"0919.956.200
",0.7692307692307693,1.0,0.0,13,0,1
2,"0916.847.635
",0.7692307692307693,1.0,0.0,13,0,1
2,"0986.717.387
",0.7692307692307693,1.0,0.0,13,0,1
2,"0912.643.476
",0.7692307692307693,1.0,0.0,13,0,1
2,"0168.577.8739
",0.7857142857142857,1.0,0.0,14,0,1
2,"0123.919.9268
",0.7857142857142857,1.0,0.0,14,0,1
2,"0912.815.056
",0.7692307692307693,1.0,0.0,13,0,1
2,"0904.010.754
",0.7692307692307693,1.0,0.0,13,0,1
2,"0904.484.766
",0.7692307692307693,1.0,0.0,13,0,1
2,"0983.283.073
",0.7692307692307693,1.0,0.0,13,0,1
2,"0912.299.897
",0.7692307692307693,1.0,0.0,13,0,1
2,"0913.317.158
",0.7692307692307693,1.0,0.0,13,0,1
2,"0912.705.467
",0.7692307692307693,1.0,0.0,13,0,1
2,"0913.552.450
",0.7692307692307693,1.0,0.0,13,0,1
2,"0904.462.569
",0.7692307692307693,1.0,0.0,13,0,1
2,"0912.584.854
",0.7692307692307693,1.0,0.0,13,0,1
2,"0915.639.184
",0.7692307692307693,1.0,0.0,13,0,1
2,"025.3600638
",0.8333333333333334,1.0,0.0,12,0,1
2,"0351.3852.846
",0.7857142857142857,1.0,0.0,14,0,1
2,"0351.3855.925
",0.7857142857142857,1.0,0.0,14,0,1
2,"031.3853508
",0.8333333333333334,1.0,0.0,12,0,1
2,"031.3728949
",0.8333333333333334,1.0,0.0,12,0,1
2,"033.3777478
",0.8333333333333334,1.0,0.0,12,0,1
2,"025.3717256
",0.8333333333333334,1.0,0.0,12,0,1
2,"025.3717267
",0.8333333333333334,1.0,0.0,12,0,1
2,"0231.3875.920
",0.7857142857142857,1.0,0.0,14,0,1
2,"0351.3852.846
",0.7857142857142857,1.0,0.0,14,0,1
2,"0320.3892035
",0.8461538461538461,1.0,0.0,13,0,1
2,"0218.3895532
",0.8461538461538461,1.0,0.0,13,0,1
2,"0321.3862985
",0.8461538461538461,1.0,0.0,13,0,1
2,"039.3851032
",0.8333333333333334,1.0,0.0,12,0,1
2,"020.3820533
",0.8333333333333334,1.0,0.0,12,0,1
2,"020.3820051
",0.8333333333333334,1.0,0.0,12,0,1
2,"0321.3942815
",0.8461538461538461,1.0,0.0,13,0,1
2,"0321.3742320
",0.8461538461538461,1.0,0.0,13,0,1
2,"030.3887.000 (máy lẻ 1050)
",0.5185185185185185,0.48148148148148145,0.1111111111111111,27,0,1
2,"0210.3810131
",0.8461538461538461,1.0,0.0,13,0,1
2,"0211.3874524
",0.8461538461538461,1.0,0.0,13,0,1
2,"033.3825880
",0.8333333333333334,1.0,0.0,12,0,1
2,"0320.3882919
",0.8461538461538461,1.0,0.0,13,0,1
2,"022.3853175
",0.8333333333333334,1.0,0.0,12,0,1
2,"036.3848394
",0.8333333333333334,1.0,0.0,12,0,1
2,"036.3848393
",0.8333333333333334,1.0,0.0,12,0,1
2,"0280.3759240
",0.8461538461538461,1.0,0.0,13,0,1
2,"037.3827464
",0.8333333333333334,1.0,0.0,12,0,1
2,"0350.3841.834
",0.7857142857142857,1.0,0.0,14,0,1
2,"038.3563046
",0.8333333333333334,1.0,0.0,12,0,1
2,"0988.887.638
",0.7692307692307693,1.0,0.0,13,0,1
2,"0913.287.007
",0.7692307692307693,1.0,0.0,13,0,1
2,"0984.637.727
",0.7692307692307693,1.0,0.0,13,0,1
2,"0974.239.694
",0.7692307692307693,1.0,0.0,13,0,1
2,"0949.719.356
",0.7692307692307693,1.0,0.0,13,0,1
2,"0917.602.169
",0.7692307692307693,1.0,0.0,13,0,1
2,"0169.637.0746
",0.7857142857142857,1.0,0.0,14,0,1
2,"0915.191.407
",0.7692307692307693,1.0,0.0,13,0,1
2,"0914.171.775
",0.7692307692307693,1.0,0.0,13,0,1
2,"0124.900.4888
",0.7857142857142857,1.0,0.0,14,0,1
2,"0985.139.947
",0.7692307692307693,1.0,0.0,13,0,1
2,"0946.033.094
",0.7692307692307693,1.0,0.0,13,0,1
2,"0917.355.518
",0.7692307692307693,1.0,0.0,13,0,1
2,"0949.124.869
",0.7692307692307693,1.0,0.0,13,0,1
2,"0915.245.909
",0.7692307692307693,1.0,0.0,13,0,1
2,"0975.096.688
",0.7692307692307693,1.0,0.0,13,0,1
2,"0989.383.207
",0.7692307692307693,1.0,0.0,13,0,1
2,"0989.746.743
",0.7692307692307693,1.0,0.0,13,0,1
2,"0913.254.898
",0.7692307692307693,1.0,0.0,13,0,1
2,"01296.216.216
",0.7857142857142857,1.0,0.0,14,0,1
2,"0241.3760949
",0.8461538461538461,1.0,0.0,13,0,1
2,"0241.3743676
",0.8461538461538461,1.0,0.0,13,0,1
2,"0241.3760969
",0.8461538461538461,1.0,0.0,13,0,1
2,"027.3817200
",0.8333333333333334,1.0,0.0,12,0,1
2,"0211.3862558
",0.8461538461538461,1.0,0.0,13,0,1
2,"029.3851174
",0.8333333333333334,1.0,0.0,12,0,1
2,"037.3713323
",0.8333333333333334,1.0,0.0,12,0,1
2,"037.3856932
",0.8333333333333334,1.0,0.0,12,0,1
2,"0919.913.126
",0.7692307692307693,1.0,0.0,13,0,1
2,"0919.893.126
",0.7692307692307693,1.0,0.0,13,0,1
2,"0919.903.126
",0.7692307692307693,1.0,0.0,13,0,1
2,"0912.087.697
",0.7692307692307693,1.0,0.0,13,0,1
2,"0914.339.607
",0.7692307692307693,1.0,0.0,13,0,1
2,"0986.639.753
",0.7692307692307693,1.0,0.0,13,0,1
2,"0913.326.388
",0.7692307692307693,1.0,0.0,13,0,1
2,"0912.387.546
",0.7692307692307693,1.0,0.0,13,0,1
2,"0913.284.069
",0.7692307692307693,1.0,0.0,13,0,1
2,"0989.580.414
",0.7692307692307693,1.0,0.0,13,0,1
2,"38 344 403 line 168
",0.55,0.5,0.2,20,0,1
2,"37 753 297 máy lẻ 169
",0.5,0.45454545454545453,0.13636363636363635,22,0,1
2,"32 595 379  nhánh 161
",0.5,0.5,0.18181818181818182,22,0,1
2,"37 853 506
",0.7272727272727273,1.0,0.0,11,0,1
2,"37 755 017
",0.7272727272727273,1.0,0.0,11,0,1
2,"38 356 065
",0.7272727272727273,1.0,0.0,11,0,1
2,"37 751 762
",0.7272727272727273,1.0,0.0,11,0,1
2,"37 622 462
",0.7272727272727273,1.0,0.0,11,0,1
2,"35 567 995
",0.7272727272727273,1.0,0.0,11,0,1
2,"0906 065 266
",0.7692307692307693,1.0,0.0,13,0,1
2,"0909 741 889
",0.7692307692307693,1.0,0.0,13,0,1
2,"0976 898 899
",0.7692307692307693,1.0,0.0,13,0,1
2,"0937 892 325
",0.7692307692307693,1.0,0.0,13,0,1
2,"0913 012 888
",0.7692307692307693,1.0,0.0,13,0,1
2,"0906 086 668
",0.7692307692307693,1.0,0.0,13,0,1
2,"(04) 32 595158
",0.6666666666666666,0.9333333333333333,0.0,15,0,0
2,"38 696 621
",0.7272727272727273,1.0,0.0,11,0,1
2,"38 358 797
",0.7272727272727273,1.0,0.0,11,0,1
2,"38 528 377
",0.7272727272727273,1.0,0.0,11,0,1
2,"35 524 436
",0.7272727272727273,1.0,0.0,11,0,1
2,"37 551 465
",0.7272727272727273,1.0,0.0,11,0,1
2,"22 148 613
",0.7272727272727273,1.0,0.0,11,0,1
2,"37 754 274
",0.7272727272727273,1.0,0.0,11,0,1
2,"38 645 607
",0.7272727272727273,1.0,0.0,11,0,1
2,"38 356 028
",0.7272727272727273,1.0,0.0,11,0,1
2,"0913 514 575
",0.7692307692307693,1.0,0.0,13,0,1
2,"0936 177 899
",0.7692307692307693,1.0,0.0,13,0,1
2,"0983 682 998
",0.7692307692307693,1.0,0.0,13,0,1
2,"0988 709 930
",0.7692307692307693,1.0,0.0,13,0,1
2,"0979 719 126
",0.7692307692307693,1.0,0.0,13,0,1
2,"0913 380 649
",0.7692307692307693,1.0,0.0,13,0,1
2,"0982 352 789
",0.7692307692307693,1.0,0.0,13,0,1
2,"0912 613 185
",0.7692307692307693,1.0,0.0,13,0,1
2,"0913 505 629
",0.7692307692307693,1.0,0.0,13,0,1
2,"0904 858 248
",0.7692307692307693,1.0,0.0,13,0,1
2,"0983 680 587
",0.7692307692307693,1.0,0.0,13,0,1
2,"37 754 951
",0.7272727272727273,1.0,0.0,11,0,1
2,"35 562 193
",0.7272727272727273,1.0,0.0,11,0,1
2,"35 541 640
",0.7272727272727273,1.0,0.0,11,0,1
2,"21 93 885
",0.7,1.0,0.0,10,0,1
2,"37 669 231
",0.7272727272727273,1.0,0.0,11,0,1
2,"35 540 753
",0.7272727272727273,1.0,0.0,11,0,1
2,"62 734893
",0.8,1.0,0.0,10,0,1
2,"0904 230 929
",0.7692307692307693,1.0,0.0,13,0,1
2,"0912 522 490
",0.7692307692307693,1.0,0.0,13,0,1
2,"0918 555 588
",0.7692307692307693,1.0,0.0,13,0,1
2,"0987 253 996
",0.7692307692307693,1.0,0.0,13,0,1
2,"0912 532 235
",0.7692307692307693,1.0,0.0,13,0,1
2,"0982 862 786
",0.7692307692307693,1.0,0.0,13,0,1
2,"0907 489 944
",0.7692307692307693,1.0,0.0,13,0,1
2,"0979 218576
",0.8333333333333334,1.0,0.0,12,0,1
2,"38 3561 43
",0.7272727272727273,1.0,0.0,11,0,1
2,"38 355 920
",0.7272727272727273,1.0,0.0,11,0,1
2,"37 761 128
",0.7272727272727273,1.0,0.0,11,0,1
2,"35 141 252
",0.7272727272727273,1.0,0.0,11,0,1
2,"37 750 844
",0.7272727272727273,1.0,0.0,11,0,1
2,"38 732 559
",0.7272727272727273,1.0,0.0,11,0,1
2,"37 750 232
",0.7272727272727273,1.0,0.0,11,0,1
2,"37 751 762
",0.7272727272727273,1.0,0.0,11,0,1
2,"0913 074 462
",0.7692307692307693,1.0,0.0,13,0,1
2,"0913 005 335
",0.7692307692307693,1.0,0.0,13,0,1
2,"0916 605 445
",0.7692307692307693,1.0,0.0,13,0,1
2,"0912 848 586
",0.7692307692307693,1.0,0.0,13,0,1
2,"0913 040 502
",0.7692307692307693,1.0,0.0,13,0,1
2,"0953 346 979
",0.7692307692307693,1.0,0.0,13,0,1
2,"0913 551 070
",0.7692307692307693,1.0,0.0,13,0,1
2,"0904 159 595
",0.7692307692307693,1.0,0.0,13,0,1
2,"0916 448 668
",0.7692307692307693,1.0,0.0,13,0,1
2,"0915 053 366
",0.7692307692307693,1.0,0.0,13,0,1
2,"(04) 32 595158 số lẻ 228
",0.52,0.52,0.08,25,0,0
2,"(04) 32 595158 số lẻ 226
",0.52,0.52,0.08,25,0,0
2,"(04) 32 595158 số lẻ 225
",0.52,0.52,0.08,25,0,0
2,"(04) 32 595158 số lẻ 221
",0.52,0.52,0.08,25,0,0
2,"(04) 32 595158 số lẻ 223
",0.52,0.52,0.08,25,0,0
2,"(04) 32 595158 số lẻ 222
",0.52,0.52,0.08,25,0,0
2,"(04) 32 595158 số lẻ 224
",0.52,0.52,0.08,25,0,0
2,"38 622 262
",0.7272727272727273,1.0,0.0,11,0,1
2,"38 528 377
",0.7272727272727273,1.0,0.0,11,0,1
2,"35 665 862
",0.7272727272727273,1.0,0.0,11,0,1
2,"38 227 908
",0.7272727272727273,1.0,0.0,11,0,1
2,"0913 566 677
",0.7692307692307693,1.0,0.0,13,0,1
2,"0983 353 649
",0.7692307692307693,1.0,0.0,13,0,1
2,"0916 118 225
",0.7692307692307693,1.0,0.0,13,0,1
2,"0989 172 595
",0.7692307692307693,1.0,0.0,13,0,1
2,"0974 168 906
",0.7692307692307693,1.0,0.0,13,0,1
2,"0986 269 698
",0.7692307692307693,1.0,0.0,13,0,1
2,"01682 341 074
",0.7857142857142857,1.0,0.0,14,0,1
2,"0904 698 081
",0.7692307692307693,1.0,0.0,13,0,1
2,"0983 661 978
",0.7692307692307693,1.0,0.0,13,0,1
2,"0989 204 985
",0.7692307692307693,1.0,0.0,13,0,1
2,"(04) 32595158 số lẻ 238
",0.5416666666666666,0.5,0.08333333333333333,24,0,0
2,"(04) 32595158 số lẻ 235
",0.5416666666666666,0.5,0.08333333333333333,24,0,0
2,"(04) 32595158 số lẻ 231
",0.5416666666666666,0.5,0.08333333333333333,24,0,0
2,"(04) 32595158 số lẻ 236
",0.5416666666666666,0.5,0.08333333333333333,24,0,0
2,"(04) 32595158 số lẻ 235
",0.5416666666666666,0.5,0.08333333333333333,24,0,0
2,"(04) 32595158 số lẻ 231
",0.5416666666666666,0.5,0.08333333333333333,24,0,0
2,"(04) 32595158 số lẻ 236
",0.5416666666666666,0.5,0.08333333333333333,24,0,0
2,"(04) 32595158 số lẻ 231
",0.5416666666666666,0.5,0.08333333333333333,24,0,0
2,"0943 515 686
",0.7692307692307693,1.0,0.0,13,0,1
2,"0912 782 608
",0.7692307692307693,1.0,0.0,13,0,1
2,"0904 221 816
",0.7692307692307693,1.0,0.0,13,0,1
2,"0906 012 060
",0.7692307692307693,1.0,0.0,13,0,1
2,"01262 326 930
",0.7857142857142857,1.0,0.0,14,0,1
2,"01292 807 379
",0.7857142857142857,1.0,0.0,14,0,1
2,"0932 723 468
",0.7692307692307693,1.0,0.0,13,0,1
2,"0983 827 997
",0.7692307692307693,1.0,0.0,13,0,1
2,"0914 838 486
",0.7692307692307693,1.0,0.0,13,0,1
2,"0983 187 982
",0.7692307692307693,1.0,0.0,13,0,1
2,"0936 801 138
",0.7692307692307693,1.0,0.0,13,0,1
2,"0904 378 269
",0.7692307692307693,1.0,0.0,13,0,1
2,"0912 281 862
",0.7692307692307693,1.0,0.0,13,0,1
2,"0917 766 179
",0.7692307692307693,1.0,0.0,13,0,1
2,"0912 671 298
",0.7692307692307693,1.0,0.0,13,0,1
2,"0978 118 899
",0.7692307692307693,1.0,0.0,13,0,1
2,"0942 427 707
",0.7692307692307693,1.0,0.0,13,0,1
2,"0943 170 439
",0.7692307692307693,1.0,0.0,13,0,1
2,"0914 257 242
",0.7692307692307693,1.0,0.0,13,0,1
2,"0982 227 187
",0.7692307692307693,1.0,0.0,13,0,1
2,"0983 200 437
",0.7692307692307693,1.0,0.0,13,0,1
2,"0912 016 243
",0.7692307692307693,1.0,0.0,13,0,1
2,"094 4904 968
",0.7692307692307693,1.0,0.0,13,0,1
2,"0989 374 806
",0.7692307692307693,1.0,0.0,13,0,1
2,"0983 060 987
",0.7692307692307693,1.0,0.0,13,0,1
2,"0987 027 398
",0.7692307692307693,1.0,0.0,13,0,1
2,"0902 172 177
",0.7692307692307693,1.0,0.0,13,0,1
2,"0915 254 284
",0.7692307692307693,1.0,0.0,13,0,1
2,"0904 275 832
",0.7692307692307693,1.0,0.0,13,0,1
2,"0983 545 429
",0.7692307692307693,1.0,0.0,13,0,1
2,"0977 514 377
",0.7692307692307693,1.0,0.0,13,0,1
2,"0904 325 755
",0.7692307692307693,1.0,0.0,13,0,1
2,"0913 311 385
",0.7692307692307693,1.0,0.0,13,0,1
2,"0916 060 707
",0.7692307692307693,1.0,0.0,13,0,1
2,"0912 321 815
",0.7692307692307693,1.0,0.0,13,0,1
2,"0982 925 793
",0.7692307692307693,1.0,0.0,13,0,1
2,"0907 700 779
",0.7692307692307693,1.0,0.0,13,0,1
2,"0904 200 489
",0.7692307692307693,1.0,0.0,13,0,1
2,"0945 6666 75
",0.7692307692307693,1.0,0.0,13,0,1
2,"0989 148 784
",0.7692307692307693,1.0,0.0,13,0,1
2,"0912 266 337
",0.7692307692307693,1.0,0.0,13,0,1
2,"0912 922 227
",0.7692307692307693,1.0,0.0,13,0,1
2,"0905 525 555
",0.7692307692307693,1.0,0.0,13,0,1
2,"0984 709 882
",0.7692307692307693,1.0,0.0,13,0,1
2,"0904 998 500
",0.7692307692307693,1.0,0.0,13,0,1
2,"0912 211 178
",0.7692307692307693,1.0,0.0,13,0,1
2,"0989 909 988
",0.7692307692307693,1.0,0.0,13,0,1
2,"0915 317 287
",0.7692307692307693,1.0,0.0,13,0,1
2,"0983 881 508
",0.7692307692307693,1.0,0.0,13,0,1
2,"0913 015 402
",0.7692307692307693,1.0,0.0,13,0,1
2,"0912 361 381
",0.7692307692307693,1.0,0.0,13,0,1
2,"0904 300 343
",0.7692307692307693,1.0,0.0,13,0,1
2,"0904 222 666
",0.7692307692307693,1.0,0.0,13,0,1
2,"0903 284 333
",0.7692307692307693,1.0,0.0,13,0,1
2,"0912 565 566
",0.7692307692307693,1.0,0.0,13,0,1
2,"0904 075 525
",0.7692307692307693,1.0,0.0,13,0,1
2,"0915 562 151
",0.7692307692307693,1.0,0.0,13,0,1
2,"0983 030 230
",0.7692307692307693,1.0,0.0,13,0,1
2,"0902 566 886
",0.7692307692307693,1.0,0.0,13,0,1
2,"0915 627 282
",0.7692307692307693,1.0,0.0,13,0,1
2,"0912 216 738
",0.7692307692307693,1.0,0.0,13,0,1
2,"0936 007 007
",0.7692307692307693,1.0,0.0,13,0,1
2,"01226 376 787
",0.7857142857142857,1.0,0.0,14,0,1
2,"0913 361 686
",0.7692307692307693,1.0,0.0,13,0,1
2,"0903 470 371
",0.7692307692307693,1.0,0.0,13,0,1
2,"0904 222 111
",0.7692307692307693,1.0,0.0,13,0,1
2,"0974 432 048
",0.7692307692307693,1.0,0.0,13,0,1
2,"0944 644 455
",0.7692307692307693,1.0,0.0,13,0,1
2,"0988 833 599
",0.7692307692307693,1.0,0.0,13,0,1
2,"0912 522 827
",0.7692307692307693,1.0,0.0,13,0,1
2,"0903 136 689
",0.7692307692307693,1.0,0.0,13,0,1
2,"0909 634 388
",0.7692307692307693,1.0,0.0,13,0,1
2,"0912 217 789
",0.7692307692307693,1.0,0.0,13,0,1
2,"0904 366 618
",0.7692307692307693,1.0,0.0,13,0,1
2,"0972 254 075
",0.7692307692307693,1.0,0.0,13,0,1
2,"0984 666 186
",0.7692307692307693,1.0,0.0,13,0,1
2,"0912 869 981
",0.7692307692307693,1.0,0.0,13,0,1
2,"0983 262 267
",0.7692307692307693,1.0,0.0,13,0,1
2,"0926 032 007
",0.7692307692307693,1.0,0.0,13,0,1
2,"0913 580 075
",0.7692307692307693,1.0,0.0,13,0,1
2,"0988 084 197
",0.7692307692307693,1.0,0.0,13,0,1
2,"092 883 7999
",0.7692307692307693,1.0,0.0,13,0,1
2,"0904 000 104
",0.7692307692307693,1.0,0.0,13,0,1
2,"0983 440 288
",0.7692307692307693,1.0,0.0,13,0,1
2,"0986 161 181
",0.7692307692307693,1.0,0.0,13,0,1
2,"0902 200 822
",0.7692307692307693,1.0,0.0,13,0,1
2,"0912 483 124
",0.7692307692307693,1.0,0.0,13,0,1
2,"0988 002 401
",0.7692307692307693,1.0,0.0,13,0,1
2,"0983 340 080
",0.7692307692307693,1.0,0.0,13,0,1
2,"0987 254 088
",0.7692307692307693,1.0,0.0,13,0,1
2,"0977 934 486
",0.7692307692307693,1.0,0.0,13,0,1
2,"0936 576 494
",0.7692307692307693,1.0,0.0,13,0,1
2,"0983 041 350
",0.7692307692307693,1.0,0.0,13,0,1
2,"0903 207 241
",0.7692307692307693,1.0,0.0,13,0,1
2,"0988 119 206
",0.7692307692307693,1.0,0.0,13,0,1
2,"0978 551 980
",0.7692307692307693,1.0,0.0,13,0,1
2,"0948 089 481
",0.7692307692307693,1.0,0.0,13,0,1
2,"0912 425 009
",0.7692307692307693,1.0,0.0,13,0,1
2,"0989 989 284
",0.7692307692307693,1.0,0.0,13,0,1
2,"0915 838 218
",0.7692307692307693,1.0,0.0,13,0,1
2,"0983 813 975
",0.7692307692307693,1.0,0.0,13,0,1
2,"01235 116 613
",0.7857142857142857,1.0,0.0,14,0,1
2,"0199 333 0111
",0.7857142857142857,1.0,0.0,14,0,1
2,"0989 891 205
",0.7692307692307693,1.0,0.0,13,0,1
2,"0915 922 002
",0.7692307692307693,1.0,0.0,13,0,1
2,"0986 733 139
",0.7692307692307693,1.0,0.0,13,0,1
2,"0904 749 588
",0.7692307692307693,1.0,0.0,13,0,1
2,"0166 293 7758
",0.7857142857142857,1.0,0.0,14,0,1
2,"0904 145 514
",0.7692307692307693,1.0,0.0,13,0,1
2,"0947 721 674
",0.7692307692307693,1.0,0.0,13,0,1
2,"0913 028 072
",0.7692307692307693,1.0,0.0,13,0,1
2,"01659 584 810
",0.7857142857142857,1.0,0.0,14,0,1
2,"0903 209 955
",0.7692307692307693,1.0,0.0,13,0,1
2,"0983 846 237
",0.7692307692307693,1.0,0.0,13,0,1
2,"0904 906 917
",0.7692307692307693,1.0,0.0,13,0,1
2,"0978 979 746
",0.7692307692307693,1.0,0.0,13,0,1
2,"0989 580 797
",0.7692307692307693,1.0,0.0,13,0,1
2,"0914 841 112
",0.7692307692307693,1.0,0.0,13,0,1
2,"0987 882 482
",0.7692307692307693,1.0,0.0,13,0,1
2,"0904 326 435
",0.7692307692307693,1.0,0.0,13,0,1
2,"0989 188 616
",0.7692307692307693,1.0,0.0,13,0,1
2,"0989 696 698
",0.7692307692307693,1.0,0.0,13,0,1
2,"0984 953 998
",0.7692307692307693,1.0,0.0,13,0,1
2,"0983 860 428
",0.7692307692307693,1.0,0.0,13,0,1
2,"0904 762 588
",0.7692307692307693,1.0,0.0,13,0,1
2,"0912 356 168
",0.7692307692307693,1.0,0.0,13,0,1
2,"0912 054 504
",0.7692307692307693,1.0,0.0,13,0,1
2,"0904 393 696
",0.7692307692307693,1.0,0.0,13,0,1
2,"0904 063 835
",0.7692307692307693,1.0,0.0,13,0,1
2,"0904 628 588
",0.7692307692307693,1.0,0.0,13,0,1
2,"0985 867 488
",0.7692307692307693,1.0,0.0,13,0,1
2,"0987 657 577
",0.7692307692307693,1.0,0.0,13,0,1
2,"0904 683 850
",0.7692307692307693,1.0,0.0,13,0,1
2,"0903 452 906
",0.7692307692307693,1.0,0.0,13,0,1
2,"0936 447 452
",0.7692307692307693,1.0,0.0,13,0,1
2,"0985 503 504
",0.7692307692307693,1.0,0.0,13,0,1
2,"0915 909 389
",0.7692307692307693,1.0,0.0,13,0,1
2,"0913 583 386
",0.7692307692307693,1.0,0.0,13,0,1
2,"0912 041 811
",0.7692307692307693,1.0,0.0,13,0,1
2,"0902 069 199
",0.7692307692307693,1.0,0.0,13,0,1
2,"0984 129 986
",0.7692307692307693,1.0,0.0,13,0,1
2,"0982 182 142
",0.7692307692307693,1.0,0.0,13,0,1
2,"0989 537 530
",0.7692307692307693,1.0,0.0,13,0,1
2,"0904 153 636
",0.7692307692307693,1.0,0.0,13,0,1
2,"0903 471 700
",0.7692307692307693,1.0,0.0,13,0,1
2,"0915 275 977
",0.7692307692307693,1.0,0.0,13,0,1
2,"0946 669 293
",0.7692307692307693,1.0,0.0,13,0,1
2,"0904 185 098
",0.7692307692307693,1.0,0.0,13,0,1
2,"0986 434 702
",0.7692307692307693,1.0,0.0,13,0,1
2,"0913 088 928
",0.7692307692307693,1.0,0.0,13,0,1
2,"0913 078 910
",0.7692307692307693,1.0,0.0,13,0,1
2,"0979 424 786
",0.7692307692307693,1.0,0.0,13,0,1
2,"0985 266 929
",0.7692307692307693,1.0,0.0,13,0,1
2,"0989 325 849
",0.7692307692307693,1.0,0.0,13,0,1
2,"0948 034 777
",0.7692307692307693,1.0,0.0,13,0,1
2,"0904 585 224
",0.7692307692307693,1.0,0.0,13,0,1
2,"0904 216 521
",0.7692307692307693,1.0,0.0,13,0,1
2,"01256 295 11
",0.7692307692307693,1.0,0.0,13,0,1
2,"0989 640 796
",0.7692307692307693,1.0,0.0,13,0,1
2,"0904 071 976
",0.7692307692307693,1.0,0.0,13,0,1
2,"0989 131 936
",0.7692307692307693,1.0,0.0,13,0,1
2,"01665 411 43
",0.7692307692307693,1.0,0.0,13,0,1
2,"0120 816 032
",0.7692307692307693,1.0,0.0,13,0,1
2,"0902 116 355
",0.7692307692307693,1.0,0.0,13,0,1
2,"0989 188 526
",0.7692307692307693,1.0,0.0,13,0,1
2,"0917 786 469
",0.7692307692307693,1.0,0.0,13,0,1
2,"0904 866 806
",0.7692307692307693,1.0,0.0,13,0,1
2,"0982 112 742
",0.7692307692307693,1.0,0.0,13,0,1
2,"0902 585 956
",0.7692307692307693,1.0,0.0,13,0,1
2,"0942 078 888
",0.7692307692307693,1.0,0.0,13,0,1
2,"0904 268 067
",0.7692307692307693,1.0,0.0,13,0,1
2,"0936 029 868
",0.7692307692307693,1.0,0.0,13,0,1
2,"0919 422 566
",0.7692307692307693,1.0,0.0,13,0,1
2,"0945 661 357
",0.7692307692307693,1.0,0.0,13,0,1
2,"0946 426 867
",0.7692307692307693,1.0,0.0,13,0,1
2,"0977 703 386
",0.7692307692307693,1.0,0.0,13,0,1
2,"0932 328 486
",0.7692307692307693,1.0,0.0,13,0,1
2,"0936 638 696
",0.7692307692307693,1.0,0.0,13,0,1
2,"0943 272 686
",0.7692307692307693,1.0,0.0,13,0,1
2,"0903 459 610
",0.7692307692307693,1.0,0.0,13,0,1
2,"01226 368 332
",0.7857142857142857,1.0,0.0,14,0,1
2,"0913 362 995
",0.7692307692307693,1.0,0.0,13,0,1
2,"0979 759 782
",0.7692307692307693,1.0,0.0,13,0,1
2,"0912 174 119
",0.7692307692307693,1.0,0.0,13,0,1
2,"0912 042 630
",0.7692307692307693,1.0,0.0,13,0,1
2,"0946 091 111
",0.7692307692307693,1.0,0.0,13,0,1
2,"0953 328 976
",0.7692307692307693,1.0,0.0,13,0,1
2,"0989 567 273
",0.7692307692307693,1.0,0.0,13,0,1
2,"0987 946 464
",0.7692307692307693,1.0,0.0,13,0,1
2,"0918 344 567
",0.7692307692307693,1.0,0.0,13,0,1
2,"0124 772 0909
",0.7857142857142857,1.0,0.0,14,0,1
2,"0904 221 928
",0.7692307692307693,1.0,0.0,13,0,1
2,"0913 307 731
",0.7692307692307693,1.0,0.0,13,0,1
2,"0913 393 940
",0.7692307692307693,1.0,0.0,13,0,1
2,"0913 582 888
",0.7692307692307693,1.0,0.0,13,0,1
2,"01686 930 944
",0.7857142857142857,1.0,0.0,14,0,1
2,"0904 221 017
",0.7692307692307693,1.0,0.0,13,0,1
2,"0982 280 908
",0.7692307692307693,1.0,0.0,13,0,1
2,"0904 969 169
",0.7692307692307693,1.0,0.0,13,0,1
2,"0904 141 801
",0.7692307692307693,1.0,0.0,13,0,1
2,"0934 524 319
",0.7692307692307693,1.0,0.0,13,0,1
2,"0982 285 262
",0.7692307692307693,1.0,0.0,13,0,1
2,"0936 184 080
",0.7692307692307693,1.0,0.0,13,0,1
2,"01699 344 899
",0.7857142857142857,1.0,0.0,14,0,1
2,"0982 133 636
",0.7692307692307693,1.0,0.0,13,0,1
2,"0913 078 990
",0.7692307692307693,1.0,0.0,13,0,1
2,"0914 368 583
",0.7692307692307693,1.0,0.0,13,0,1
2,"0942 468 468
",0.7692307692307693,1.0,0.0,13,0,1
2,"0903 269 868
",0.7692307692307693,1.0,0.0,13,0,1
2,"0983 735 181
",0.7692307692307693,1.0,0.0,13,0,1
2,"01237 855 666
",0.7857142857142857,1.0,0.0,14,0,1
2,"0989 746 651
",0.7692307692307693,1.0,0.0,13,0,1
2,"0915 344 158
",0.7692307692307693,1.0,0.0,13,0,1
2,"0904 950 404
",0.7692307692307693,1.0,0.0,13,0,1
2,"0979 960 246
",0.7692307692307693,1.0,0.0,13,0,1
2,"0948 108 101
",0.7692307692307693,1.0,0.0,13,0,1
2,"0904 401 613
",0.7692307692307693,1.0,0.0,13,0,1
2,"0904 783 951
",0.7692307692307693,1.0,0.0,13,0,1
2,"0983 604 372
",0.7692307692307693,1.0,0.0,13,0,1
2,"0912 045 624
",0.7692307692307693,1.0,0.0,13,0,1
2,"01668 869 546
",0.7857142857142857,1.0,0.0,14,0,1
